outcome,predictor,beta_coefficient,ci_lower,ci_upper,p_value,regression_type,p_gt_0.2
GW Stay in 28 Days,VAP.CRO,6.573770491803283,-5.865506066004703,19.01304704961127,0.2947058178697141,linear,True
GW Stay in 28 Days,CAP.CRO,-3.508620689655172,-9.882126247915357,2.8648848686050132,0.27522250839306617,linear,True
GW Stay in 28 Days,BSI.CRO,1.0516304347826078,-2.5524852918982175,4.6557461614634335,0.5616376302194465,linear,True
GW Stay in 28 Days,Other.CRO,-1.0831168831168816,-6.072597558052963,3.9063637918192002,0.6656827423008473,linear,True
GW Stay in 28 Days,Other.NCRO,0.4754098360655739,-12.078567666567784,13.02938733869893,0.9398701687125247,linear,True
GW Stay in 28 Days,Hospitalization in past 6 Months,-0.2604166666666655,-3.4243938000038106,2.9035604666704793,0.8697823231506159,linear,True
GW Stay in 28 Days,CV Catheter in 6 Months,2.447415329768273,-1.6439163207708973,6.538746980307444,0.23618152325587233,linear,True
GW Stay in 28 Days,CV Catheter Now,-14.704918032786887,-26.671433343726925,-2.738402721846848,0.016874570684011707,linear,False
GW Stay in 28 Days,Urinary Catheter in 6 Months,1.9411764705882342,-1.568367772869109,5.450720714045577,0.27297329225549816,linear,True
GW Stay in 28 Days,Surgery in last 3 Months,-0.8004385964912271,-4.040757601861514,2.439880408879059,0.6230236630247332,linear,True
GW Stay in 28 Days,Past CREPA infection,1.4767441860465123,-1.845064401480106,4.798552773573131,0.3774186322125468,linear,True
GW Stay in 28 Days,Endoscopy in 1 week,-4.310344827586205,-10.650970853706951,2.030281198534542,0.17898178883954066,linear,False
GW Stay in 28 Days,Dialysis in 1 week,-4.833333333333333,-10.034986593678823,0.3683199270121582,0.0679821167527885,linear,False
GW Stay in 28 Days,Immunosuppressive drugs in 1 week,-2.861621621621623,-5.999796609307903,0.27655336606465664,0.0731299375169713,linear,False
GW Stay in 28 Days,Inotropes,-1.025396825396827,-4.2040961791332006,2.153302528339546,0.5212162789556114,linear,True
GW Stay in 28 Days,Ventilation,-2.3290598290598283,-5.477128015183234,0.8190083570635771,0.14413287646248288,linear,False
GW Stay in 28 Days,Overall organ support,-1.9782608695652155,-5.556308072986964,1.5997863338565326,0.2731665960230907,linear,True
GW Stay in 28 Days,Neutropenia,-0.3614035087719298,-6.168894268129045,5.446087250585186,0.901351588408564,linear,True
GW Stay in 28 Days,Any Viral Infection,-0.995104039167688,-4.415954519956283,2.4257464416209062,0.5628314389916634,linear,True
GW Stay in 28 Days,Any Fungal Infection,-0.5811111111111124,-3.826146352539973,2.6639241303177483,0.7213736777721875,linear,True
GW Stay in 28 Days,Hemat Malignancy,-0.6734693877551012,-4.55463104230642,3.207692266796218,0.7297330169533158,linear,True
GW Stay in 28 Days,Solid Organ,1.8869047619047612,-1.864108783968039,5.637918307777562,0.318347194980961,linear,True
GW Stay in 28 Days,APACHEII,-0.2726261373668713,-0.48264682657813773,-0.06260544815560487,0.011824460448923792,linear,False
GW Stay in 28 Days,SOFA,-0.3389541986261591,-0.7689421797133307,0.0910337824610124,0.12009763844189188,linear,False
GW Stay in 28 Days,Hb,1.637931034482757,-4.785744264040078,8.061606333005592,0.6118926146247681,linear,True
GW Stay in 28 Days,TLC,0.2216216216216207,-3.0018787567777836,3.445122000021025,0.8910769518110669,linear,True
GW Stay in 28 Days,ANC,-0.9732142857142871,-4.747385993517704,2.8009574220891302,0.6078895379446854,linear,True
GW Stay in 28 Days,Lympho,-0.649729729729732,-3.869369219476023,2.569909760016559,0.6878947930657664,linear,True
GW Stay in 28 Days,Platelet,3.4337606837606818,0.35385905451210764,6.513662313009256,0.029492336641956482,linear,False
GW Stay in 28 Days,INR,-5.557377049180336,-18.029660214826915,6.914906116466242,0.3763344800968539,linear,True
GW Stay in 28 Days,Bil,-1.616228070175438,-4.836196293861118,1.603740153510242,0.3193973263060287,linear,True
GW Stay in 28 Days,SGPT,0.18054054054053878,-3.0431307259946445,3.404211807075722,0.9111767715224565,linear,True
GW Stay in 28 Days,SGOT,-3.057971014492753,-6.235248074839716,0.11930604585421012,0.05894998167189427,linear,False
GW Stay in 28 Days,Albumin,-1.6851851851851838,-6.382714777387639,3.0123444070172707,0.47579842834450314,linear,True
GW Stay in 28 Days,Total Protein,-2.9277864992150686,-6.738564600447582,0.8829916020174449,0.12959678599628055,linear,False
GW Stay in 28 Days,Globulin,-1.5359477124182985,-5.058853353486582,1.9869579286499854,0.3866262517611293,linear,True
GW Stay in 28 Days,ALP,-2.174503657262278,-5.294013978661971,0.9450066641374151,0.16835710310815255,linear,False
GW Stay in 28 Days,Creatinine,0.12061403508771926,-3.126141776961607,3.3673698471370455,0.9410115094648344,linear,True
GW Stay in 28 Days,Sodium,-2.204545454545455,-5.460563778175366,1.051472869084456,0.18070742188854694,linear,False
GW Stay in 28 Days,Potassium,4.4535947712418285,1.1001648217800377,7.80702472070362,0.010099675137864968,linear,False
GW Stay in 28 Days,Urea,-1.9868421052631564,-5.192952774189036,1.219268563662723,0.21995217489034846,linear,True
GW Stay in 28 Days,Calcium,-0.443181818181818,-3.746612655192466,2.86024901882883,0.7893457834572706,linear,True
GW Stay in 28 Days,Magnesium,0.8659090909090901,-2.431931375925866,4.163749557744046,0.6013691172646664,linear,True
GW Stay in 28 Days,Procalcitonin,4.299999999999999,0.45404053297242575,8.145959467027572,0.029052092557490205,linear,False
