outcome,predictor,beta_coefficient,ci_lower,ci_upper,p_value,regression_type,p_gt_0.2
ICU Stay in 28 Days,Potassium,-1.6111111111111134,-7.3062454114125845,4.084023189190358,0.5626005225916846,linear,False
ICU Stay in 28 Days,Urea,0.0012701791457559635,-0.07464104543087191,0.07718140372238383,0.9725702587080391,linear,False
ICU Stay in 28 Days,Calcium,2.2539682539682517,-2.4897753313576048,6.997711839294109,0.334343500136425,linear,False
ICU Stay in 28 Days,Magnesium,-0.022727272727272707,-4.763912356172469,4.718457810717924,0.9921402738179652,linear,False
ICU Stay in 28 Days,Procalcitonin,-2.9833333333333343,-9.884110625244684,3.9174439585780156,0.37881685196268167,linear,False
ICU Stay in 28 Days,Empirically given P/C and CAAZ,8.476190476190473,1.0027712020720871,15.94960975030886,0.028109309403269715,linear,True
ICU Stay in 28 Days,Empirically given P/C only,-0.31578947368421106,-6.562535537293767,5.930956589925344,0.9172703805816951,linear,False
ICU Stay in 28 Days,Empirically given CAAZ only,0.7727272727272732,-10.835488972274815,12.380943517729362,0.891216147422476,linear,False
ICU Stay in 28 Days,Empirically given other Abx,-3.9473684210526305,-9.933471896825127,2.0387350547198655,0.1847449535259807,linear,True
ICU Stay in 28 Days,Targettedly Given P/C and CAAZ,0.17777777777777565,-5.563529275085837,5.9190848306413875,0.9492650883585723,linear,False
ICU Stay in 28 Days,Targettedly Given P/C only,0.5921052631578951,-5.65050416472125,6.834714691037041,0.8455291203774737,linear,False
ICU Stay in 28 Days,Targettedly Given CAAZ only,-0.3333333333333336,-6.073214252878153,5.406547586211485,0.9050214007573286,linear,False
ICU Stay in 28 Days,Targettedly Given Other Abx,-3.9473684210526305,-9.933471896825127,2.0387350547198655,0.1847449535259807,linear,True
ICU Stay in 28 Days,Amoxicillin/Clavulanic Acid Resistance,0.7878787878787896,-3.0667446855981,4.64250226135568,0.6751097615810251,linear,False
ICU Stay in 28 Days,Amikacin Resistance,-0.8428571428571414,-3.2737517409653334,1.5880374552510508,0.47882471436644647,linear,False
ICU Stay in 28 Days,Chloramphenicol Resistance,2.018018018018018,-0.39947014330268793,4.435506179338724,0.09721924921520975,linear,True
ICU Stay in 28 Days,Colistin Resistance,-7.66666666666667,-10.73207872228121,-4.601254611052129,3.73310161700018e-05,linear,True
ICU Stay in 28 Days,Ceftriaxone,0.666666666666667,-1.6578381307496173,2.991171464082951,0.5572620441549851,linear,False
ICU Stay in 28 Days,Doxycycline Resistance,-0.6131386861313876,-3.892140006251663,2.6658626339888882,0.701290204051144,linear,False
ICU Stay in 28 Days,Ertapenem Resistance,1.833333333333335,-1.9473763562011135,5.614043022867784,0.32472158732745826,linear,False
ICU Stay in 28 Days,Fosfomycin Resistance,-1.2380952380952377,-5.40298910897331,2.9267986327828344,0.5430873207609205,linear,False
ICU Stay in 28 Days,Nitrofurantoin Resistance,-0.48768472906404026,-3.182020264461995,2.206650806333914,0.7103826070558235,linear,False
ICU Stay in 28 Days,Gentamicin Resistance,-0.854166666666667,-3.3100683987713797,1.6017350654380458,0.4774795737490857,linear,False
ICU Stay in 28 Days,Meropenem Resistance,-2.4772727272727297,-8.174163875032159,3.2196184204866998,0.37608748323987484,linear,False
ICU Stay in 28 Days,Minocycline Resistance,-0.3148936170212762,-2.8234418083793345,2.1936545743367817,0.7965967485426916,linear,False
ICU Stay in 28 Days,Cefuroxime Resistance,0.2777777777777779,-2.521132504769592,3.0766880603251474,0.8384732403458447,linear,False
ICU Stay in 28 Days,Cefoperazone/Sulbactam,1.4848484848484866,-2.327225041439869,5.296922011136843,0.4270045592692643,linear,False
ICU Stay in 28 Days,Trimethoprim/Sulfamethoxazole,0.6608187134502939,-2.2693948864403715,3.591032313340959,0.6439074428985154,linear,False
